id,model,baseline_label,best_prefix,best_prefix_label,n_prefixes_tested,n_prefixes_fixed,outcome,category,curvature_score,oppositeness_score,density,centrality
v5_factual_0105,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0244009494781494,0.45498037,1.8599554,0.73622805
v5_factual_0106,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.6878427565097809,0.4278468,2.2602348,0.77819073
v5_factual_0107,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,-2.384185791015625e-07,0.4888143,2.1401248,0.7935575
v5_factual_0108,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.2055909633636474,0.41216892,2.1556385,0.8305458
v5_factual_0109,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.8385557681322098,0.5233276,2.1070838,0.75329214
v5_factual_0110,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.2461990118026733,0.44234073,1.8749377,0.8733475
v5_factual_0111,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.2449498772621154,0.46163887,1.8658928,0.7756839
v5_factual_0112,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.6464140713214874,0.49143696,2.3520775,0.8335513
v5_factual_0113,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.6994116604328156,0.4950245,1.8476058,0.8407401
v5_factual_0114,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.069449782371521,0.46378165,1.8757519,0.8919845
v5_factual_0115,llama-4-maverick-17b,2,fact_grounded,0,4,3,fixed,factual,-1.1920928955078125e-07,0.4890601,2.246453,0.7460771
v5_factual_0116,llama-4-maverick-17b,3,epistemic_humility,0,4,4,other,factual,0.4302998781204223,0.323393,2.1071236,0.7880819
v5_factual_0117,llama-4-maverick-17b,2,entity_aware,0,4,3,fixed,factual,-1.1920928955078125e-07,0.39727587,1.8968791,0.8454074
v5_factual_0118,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.456936,2.3873146,0.7556689
v5_factual_0119,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,5.960464477539064e-08,0.3993867,2.0391119,0.82557565
v5_factual_0120,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.8746742606163025,0.46288973,1.7052484,0.82714605
v5_factual_0121,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.2470713853836059,0.4222105,2.0986774,0.84071267
v5_factual_0122,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,1.788139343261719e-07,0.43555164,2.2630618,0.75461626
v5_factual_0123,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,5.960464477539064e-08,0.4279372,2.1557906,0.80356973
v5_factual_0124,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.740807980298996,0.4617507,1.8556919,0.76522624
v5_factual_0125,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.8224220722913742,0.35255075,1.5374877,0.8433601
v5_factual_0126,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.6795784831047058,0.44760895,1.7568017,0.80064666
v5_factual_0127,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.7179884910583496,0.47616613,1.8387501,0.6739995
v5_factual_0128,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,5.960464477539064e-08,0.44749868,2.1173954,0.80592126
v5_factual_0129,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.2103416323661804,0.44523126,1.7950644,0.7971756
v5_factual_0130,llama-4-maverick-17b,1,epistemic_humility,1,4,3,other,factual,0.3974021673202514,0.47180772,2.0656376,0.77139705
v5_factual_0131,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.4663829803466797,0.48867375,1.9445275,0.7994897
v5_factual_0132,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.1566947698593139,0.41438425,2.1758788,0.8007153
v5_factual_0133,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,5.960464477539064e-08,0.3992319,1.6957763,0.8488208
v5_factual_0134,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.7821267396211624,0.46342474,1.7905737,0.8051599
v5_factual_0135,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.7063415050506592,0.45423186,2.4638188,0.7555378
v5_factual_0136,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,-2.384185791015625e-07,0.36287338,1.7246301,0.87888956
v5_factual_0137,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,-1.1920928955078125e-07,0.45553088,2.18922,0.7784388
v5_factual_0138,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0118863582611083,0.3958664,2.2533457,0.7824694
v5_factual_0139,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.5030747056007385,0.44878185,1.6145715,0.80492955
v5_factual_0140,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.41595846,2.0323591,0.8054284
v5_factual_0141,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,5.960464477539064e-08,0.41534472,1.9465476,0.77766895
v5_factual_0142,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.3293708562850952,0.4506508,2.096177,0.7557636
v5_factual_0143,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.7251738905906677,0.49133795,1.9319916,0.84703124
v5_factual_0144,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.4445994,2.2518249,0.8647779
v5_factual_0145,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.3730350732803345,0.4199437,2.1168764,0.8197332
v5_factual_0146,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.4042173624038696,0.4816574,1.7856237,0.79055357
v5_factual_0147,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.5488241314888,0.42712528,1.7972347,0.72002745
v5_factual_0148,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.858131930232048,0.49728268,1.8683884,0.7868949
v5_factual_0149,llama-4-maverick-17b,0,structured_caution,0,4,1,regressed,factual,5.960464477539064e-08,0.47709805,2.3115733,0.72955215
v5_factual_0150,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,-1.1920928955078125e-07,0.51551896,2.011779,0.7392481
v5_factual_0151,llama-4-maverick-17b,3,epistemic_humility,3,4,3,other,factual,0.0,0.35504425,2.1476116,0.7959324
v5_factual_0152,llama-4-maverick-17b,1,epistemic_humility,0,4,4,other,factual,0.4520657062530517,0.47278005,1.8982159,0.84359664
v5_factual_0153,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.4559000730514526,0.42127907,1.9460881,0.80179256
v5_factual_0154,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.44101208,2.0031931,0.7851947
v5_factual_0155,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,-1.1920928955078125e-07,0.45852774,2.0385637,0.814453
v5_factual_0156,llama-4-maverick-17b,3,epistemic_humility,0,4,4,other,factual,0.3487117290496826,0.3288288,2.1174653,0.7914163
v5_factual_0157,llama-4-maverick-17b,2,epistemic_humility,0,4,2,fixed,factual,0.5441081523895264,0.4257375,2.2603965,0.80687386
v5_factual_0158,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.48567146,1.7440923,0.7870548
v5_factual_0159,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.2422787547111511,0.5024556,2.363539,0.7616259
v5_factual_0160,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.1105715632438659,0.4386732,2.226657,0.7998047
v5_factual_0161,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.5085049271583557,0.44635034,2.2286732,0.7792427
v5_factual_0162,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.2957853674888611,0.524377,2.0468981,0.73830557
v5_factual_0163,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.4081952,1.7920834,0.7933164
v5_factual_0164,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.4720737934112549,0.45068377,1.9073241,0.7995961
v5_factual_0165,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.1031827330589294,0.46781957,1.7414984,0.7597998
v5_factual_0166,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.5772571861743927,0.47419357,1.9811584,0.8259159
v5_factual_0167,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.2505821585655212,0.39932013,1.9460574,0.84342366
v5_factual_0168,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.8623421490192413,0.46884125,1.8030374,0.775516
v5_factual_0169,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.2999115586280823,0.44403404,1.7511154,0.7638376
v5_factual_0170,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,-1.1920928955078125e-07,0.3977487,2.0175657,0.8468292
v5_factual_0171,llama-4-maverick-17b,1,epistemic_humility,0,4,4,other,factual,0.7923899590969086,0.48016602,2.2539015,0.7341318
v5_factual_0172,llama-4-maverick-17b,3,epistemic_humility,0,4,4,other,factual,0.5431180000305176,0.35585988,2.1451473,0.8022132
v5_factual_0173,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.3923958,1.6141196,0.9122459
v5_factual_0174,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,-1.1920928955078125e-07,0.39395124,2.0091176,0.79076827
v5_factual_0175,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,-1.1920928955078125e-07,0.4221394,1.9243307,0.8100446
v5_factual_0176,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.3775457739830017,0.48014432,2.3032086,0.713755
v5_factual_0177,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.2578941583633423,0.47281855,2.2629702,0.7147575
v5_factual_0178,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.394950807094574,0.46532,1.7796104,0.78447056
v5_factual_0179,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.4625847339630127,0.4468313,2.2730317,0.77681947
v5_factual_0180,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.47660398,1.8188826,0.7732739
v5_factual_0181,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.288797914981842,0.4399795,2.3263452,0.8279654
v5_factual_0182,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.7723507285118103,0.45562136,1.7157592,0.80225575
v5_factual_0183,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.47247124,1.8456956,0.79111683
v5_factual_0184,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.5558671951293945,0.45659786,2.3222687,0.8039959
v5_factual_0185,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.6398299932479858,0.43952972,1.8554865,0.7301662
v5_factual_0186,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.2949057817459106,0.47461665,1.7055008,0.8242698
v5_factual_0187,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.4342593,2.0192695,0.7640855
v5_factual_0188,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.2371317148208618,0.4679851,2.2524643,0.7668977
v5_factual_0189,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.47179133,1.899783,0.82921195
v5_factual_0190,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.3542109727859497,0.48470938,2.1788793,0.79903495
v5_factual_0191,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.41146344,2.0126245,0.81957906
v5_factual_0192,llama-4-maverick-17b,0,epistemic_humility,0,4,3,regressed,factual,0.861733540892601,0.4555738,1.7200742,0.7663151
v5_factual_0193,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.2573989629745483,0.4681245,2.0176847,0.7842132
v5_factual_0194,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.46494657,1.8208052,0.818044
v5_factual_0195,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.4980690479278564,0.424219,1.6444697,0.77695614
v5_factual_0196,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.3763390183448791,0.43253577,2.4004085,0.82681394
v5_factual_0197,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.3090044856071472,0.4641024,1.7078079,0.7922123
v5_factual_0198,llama-4-maverick-17b,2,epistemic_humility,0,4,4,fixed,factual,0.7821678817272186,0.46931952,1.7919617,0.7580152
v5_factual_0199,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,-1.1920928955078125e-07,0.40458232,1.9092788,0.8616783
v5_factual_0200,llama-4-maverick-17b,0,fact_grounded,0,4,4,already_correct,factual,0.8728037774562836,0.44427425,1.7999393,0.7422418
v5_factual_0201,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.2174269556999206,0.45878768,2.04717,0.828125
v5_factual_0202,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.4040149,1.6964238,0.8387262
v5_factual_0203,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.5485343039035797,0.40855497,2.0177507,0.8631891
v5_factual_0204,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.2375274896621704,0.43333554,2.117595,0.774909
v5_factual_0205,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.7044177651405334,0.4570179,1.831109,0.68502843
v5_factual_0206,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,5.960464477539064e-08,0.45339787,1.9284374,0.75984645
v5_factual_0207,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.3908575177192688,0.45732456,1.9235865,0.77624935
v5_factual_0208,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.8661839067935944,0.50970817,1.8348923,0.7713518
v5_factual_0209,llama-4-maverick-17b,1,epistemic_humility,0,4,4,other,factual,0.0,0.46952403,2.0411727,0.8246139
v5_factual_0210,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,-1.1920928955078125e-07,0.44155103,1.6934307,0.8171241
v5_factual_0211,llama-4-maverick-17b,1,structured_caution,0,4,4,other,factual,0.0,0.47723985,1.7002158,0.8313832
v5_factual_0212,llama-4-maverick-17b,0,epistemic_humility,0,4,2,regressed,factual,0.0,0.43674618,2.2555847,0.8518759
v5_factual_0213,llama-4-maverick-17b,1,epistemic_humility,0,4,4,other,factual,0.7929818630218506,0.54405403,2.1458879,0.72827303
v5_factual_0214,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.4539591670036316,0.47727436,2.077349,0.82459784
v5_factual_0215,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0717926025390625,0.4400862,1.9197567,0.8219453
v5_factual_0216,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.33797652,2.0662878,0.8113215
v5_factual_0217,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.7078587412834167,0.5021937,1.8578477,0.8663901
v5_factual_0218,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.349336564540863,0.3704129,1.6539422,0.90143204
v5_factual_0219,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0010362863540649,0.4873044,1.843774,0.78048223
v5_factual_0220,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.8489869385957718,0.4650424,1.737492,0.8041363
v5_factual_0221,llama-4-maverick-17b,0,epistemic_humility,0,4,3,regressed,factual,0.5004985332489014,0.48663008,2.3290596,0.7219818
v5_factual_0222,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.5478184223175049,0.48910618,1.8972765,0.8935916
v5_factual_0223,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.1550578474998474,0.46093524,1.845885,0.7646186
v5_factual_0224,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.40862954,2.032738,0.7561532
v5_factual_0225,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.8596498370170593,0.43416166,1.7142674,0.7582666
v5_factual_0226,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.5080552697181702,0.42232823,2.1862817,0.78576255
v5_factual_0227,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.6728288233280182,0.5183003,2.2492373,0.7639375
v5_factual_0228,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.5438619256019592,0.4470092,2.2877536,0.75404227
v5_factual_0229,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.2615968585014343,0.4724083,2.0314145,0.7567452
v5_factual_0230,llama-4-maverick-17b,3,epistemic_humility,0,4,4,other,factual,5.960464477539064e-08,0.36425507,2.232163,0.8141843
v5_factual_0231,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.37263656,1.9341251,0.7961756
v5_factual_0232,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.1847887635231018,0.441198,2.2497015,0.79071087
v5_factual_0233,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.375772476196289,0.48828048,2.3786213,0.80134445
v5_factual_0234,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,1.1920928955078125e-07,0.42313492,1.7987262,0.8225
v5_factual_0235,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.43483865,2.2412918,0.7560557
v5_factual_0236,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.4169212579727173,0.40455043,1.987725,0.8183498
v5_factual_0237,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.8490578234195709,0.4561882,2.3534782,0.7850026
v5_factual_0238,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.4615046381950378,0.38494754,2.1128438,0.8035445
v5_factual_0239,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.4575627446174621,0.40021932,2.2124162,0.7771307
v5_factual_0240,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.3477775454521179,0.4347552,1.7851714,0.7656591
v5_factual_0241,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.2894973754882812,0.46141577,2.051467,0.79083455
v5_factual_0242,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.5014593005180359,0.3966105,1.9765152,0.784443
v5_factual_0243,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.5123184025287628,0.44838232,1.7194455,0.7580716
v5_factual_0244,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.542178601026535,0.43708068,2.415483,0.7716152
v5_factual_0245,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.6330645382404327,0.41692114,2.000013,0.72964656
v5_factual_0246,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.2078325152397155,0.46225077,1.8796959,0.71724206
v5_factual_0247,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.625752329826355,0.46654356,2.1846938,0.7754115
v5_factual_0248,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.7133767008781433,0.42831558,2.1216629,0.7672889
v5_factual_0249,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.45138824,1.891066,0.8040463
v5_factual_0250,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.5381356775760651,0.41664732,1.706408,0.7222635
v5_factual_0251,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.2242515683174133,0.4376275,2.2387626,0.8052671
v5_factual_0252,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.46647584,2.2363782,0.7578838
v5_factual_0253,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.42659986,2.2753406,0.77900934
v5_factual_0254,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.8196627646684647,0.47174567,1.8274654,0.7641217
v5_factual_0255,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.8635891228914261,0.44373482,1.8060373,0.7809997
v5_factual_0256,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,-1.1920928955078125e-07,0.47987407,1.9764917,0.86753166
v5_factual_0257,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0271777510643005,0.49238455,2.4979522,0.7905218
v5_factual_0258,llama-4-maverick-17b,3,entity_aware,0,4,4,other,factual,0.0,0.36466622,2.1911159,0.76658267
v5_factual_0259,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.8911370635032654,0.458597,1.5851005,0.8323503
v5_factual_0260,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.594123899936676,0.52902704,2.251309,0.6782964
v5_factual_0261,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.3953672,1.9228085,0.7743688
v5_factual_0262,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.8222676515579224,0.482947,1.8331271,0.69753826
v5_factual_0263,llama-4-maverick-17b,1,fact_grounded,0,4,1,other,factual,0.0333780050277709,0.49027324,2.339939,0.7485827
v5_factual_0264,llama-4-maverick-17b,1,epistemic_humility,0,4,3,other,factual,-2.384185791015625e-07,0.46175295,1.6601416,0.8017286
v5_factual_0265,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.4837944507598877,0.5675964,1.8316312,0.7108586
v5_factual_0266,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0446829795837402,0.3734495,1.7437586,0.9058353
v5_factual_0267,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.2046809196472168,0.49308485,1.8434004,0.7464721
v5_factual_0268,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.3851774930953979,0.47950393,2.000435,0.7605857
v5_factual_0269,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.40096086,1.97895,0.8327334
v5_factual_0270,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.7960876524448395,0.38587278,2.046766,0.85484254
v5_factual_0271,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.7360972464084625,0.4569503,1.8509429,0.74046624
v5_factual_0272,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.5935248732566833,0.44990802,1.7389421,0.76341295
v5_factual_0273,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,5.960464477539064e-08,0.40465814,2.0393972,0.76200664
v5_factual_0274,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0021038055419921,0.41992003,2.2298543,0.84514403
v5_factual_0275,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.2922410368919372,0.40094656,2.1109552,0.81584173
v5_factual_0276,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.3002116084098816,0.43006855,1.7859623,0.7882271
v5_factual_0277,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.7033223509788513,0.45618075,2.3517296,0.7535485
v5_factual_0278,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.7377327084541321,0.4913488,1.8755841,0.83299136
v5_factual_0279,llama-4-maverick-17b,1,fact_grounded,0,4,4,other,factual,0.4000315070152282,0.47164524,1.8892525,0.86607206
v5_factual_0280,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.4163227081298828,0.37866622,2.2111862,0.79783547
v5_factual_0281,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.6137993335723877,0.4450735,2.0794168,0.77159417
v5_factual_0282,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0244359374046325,0.44300175,1.9458715,0.77116585
v5_factual_0283,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.1745170354843139,0.44453466,1.9990913,0.8177953
v5_factual_0284,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,1.1920928955078125e-07,0.4346307,2.2563837,0.83316875
v5_factual_0285,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.6462782919406891,0.4584719,2.2445009,0.7652198
v5_factual_0286,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,-1.1920928955078125e-07,0.42784566,2.2841604,0.7844671
v5_factual_0287,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.1575754284858703,0.42164487,2.2069461,0.76663315
v5_factual_0288,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.4216888,1.7643809,0.83653104
v5_factual_0289,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.7698216438293457,0.45142788,1.8367372,0.777707
v5_factual_0290,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.0,0.44300658,2.0230591,0.792977
v5_factual_0291,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.6193087100982666,0.46957028,1.665381,0.80023205
v5_factual_0292,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.6812037229537964,0.4792986,2.2402208,0.7563514
v5_factual_0293,llama-4-maverick-17b,0,epistemic_humility,0,4,3,regressed,factual,0.5862284302711487,0.4466864,1.8095142,0.6624309
v5_factual_0294,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.873453676700592,0.47672355,1.7810478,0.7793298
v5_factual_0295,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.261279821395874,0.38247347,1.9503452,0.8692824
v5_factual_0296,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.8225476294755936,0.43301654,2.135846,0.8616642
v5_factual_0297,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.8005900382995605,0.39289194,2.2794907,0.71081066
v5_factual_0298,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.2740342617034912,0.39437097,2.2133927,0.8273861
v5_factual_0299,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.5245095491409302,0.4207415,1.7793423,0.78216624
v5_factual_0300,llama-4-maverick-17b,0,epistemic_humility,0,4,4,already_correct,factual,0.8582671880722046,0.44483358,1.8932837,0.722475
